iso,country,date,grocery_pharmacy,parks,residential,retail_recreation,transit_stations,workplaces,total_cases,fatalities,population,gdp_ppp,health_system_index,human_development_index,response_stringency_index,age_above_65_percentage
TR,Turkey,5/16/2020,-60,-61,25,-79,-82,-56,148067,4096,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/17/2020,-60,-51,19,-80,-81,-45,149435,4140,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/18/2020,-30,-46,27,-69,-76,-64,150593,4171,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/19/2020,-37,-48,28,-72,-78,-69,151615,4199,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/20/2020,33,7,11,-34,-33,-33,152587,4222,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/21/2020,31,-5,12,-36,-37,-34,153548,4249,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/22/2020,57,-1,12,-31,-36,-35,154500,4276,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/23/2020,-52,-74,31,-86,-83,-71,155686,4308,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/24/2020,-85,-68,22,-92,-85,-62,156827,4340,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/25/2020,-86,-71,35,-92,-87,-85,157814,4369,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/26/2020,-84,-69,32,-91,-86,-83,158762,4397,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/27/2020,23,-4,9,-37,-38,-29,159797,4431,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/28/2020,12,-4,11,-39,-37,-29,160979,4461,83429615,29327,0.734,0.806,0.787,8.2
TR,Turkey,5/29/2020,26,4,12,-36,-35,-29,162120,4489,83429615,29327,0.734,0.806,0.787,8.2
IT,Italy,2/23/2020,16.073,23.071,-0.05,-5.313,5.661,1.037,150,3,60550075,41582,0.991,0.883,0.6991,23
IT,Italy,2/24/2020,23.017,21.999,4.054,-4.181,-14.71,-13.79,229,6,60550075,41582,0.991,0.883,0.6991,23
IT,Italy,2/25/2020,5.011,19.648,5.245,-5.959,-18.298,-15.092,322,10,60550075,41582,0.991,0.883,0.6991,23
IT,Italy,2/26/2020,-4.899,-5.877,5.696,-13.303,-22.778,-12.405,445,12,60550075,41582,0.991,0.883,0.6991,23
IT,Italy,2/27/2020,-2.81,-1.197,5.697,-9.615,-21.733,-11.853,650,17,60550075,41582,0.991,0.883,0.6991,23
IT,Italy,2/28/2020,-2.317,10.527,5.128,-7.997,-19.689,-11.739,888,21,60550075,41582,0.991,0.883,0.6991,23
IT,Italy,2/29/2020,-2.056,2.293,3.385,-9.937,-16.064,-8.557,1128,29,60550075,41582,0.991,0.883,0.6991,23
IT,Italy,3/1/2020,-5.295,-29.793,4.26,-18.881,-25.69,-5.316,1694,34,60550075,41582,0.991,0.883,0.6991,23
IT,Italy,3/2/2020,-6.676,-26.105,4.976,-13.422,-24.525,-8.533,2036,52,60550075,41582,0.991,0.883,0.6991,23
IT,Italy,3/3/2020,-0.944,-8.655,4.282,-6.956,-20.696,-8.134,2502,79,60550075,41582,0.991,0.883,0.6991,23
IT,Italy,3/4/2020,0.669,7.897,3.904,-7.298,-18.791,-8.029,3089,107,60550075,41582,0.991,0.883,0.7454,23
IT,Italy,3/5/2020,0.409,-11.691,6.973,-12.297,-27.645,-15.805,3858,148,60550075,41582,0.991,0.883,0.7454,23
IT,Italy,3/6/2020,0.302,-7.762,7.755,-14.77,-28.523,-16.676,4636,197,60550075,41582,0.991,0.883,0.7454,23
IT,Italy,3/7/2020,1.21,1.881,6.014,-19.283,-23.886,-15.107,5883,233,60550075,41582,0.991,0.883,0.7454,23
IT,Italy,3/8/2020,2.563,1.224,5.999,-31.554,-26.989,-10.45,7375,366,60550075,41582,0.991,0.883,0.7454,23
IT,Italy,3/9/2020,-0.819,-23.922,11.4,-30.044,-42.399,-23.842,9172,463,60550075,41582,0.991,0.883,0.7454,23
IT,Italy,3/10/2020,-2.206,-31.902,15.691,-43.035,-50.763,-31.261,10149,631,60550075,41582,0.991,0.883,0.8241,23
IT,Italy,3/11/2020,-14.399,-31.784,18.658,-51.982,-56.71,-37.155,12462,827,60550075,41582,0.991,0.883,0.8519,23
IT,Italy,3/12/2020,-23.274,-60.575,24.298,-70.284,-67.154,-46.77,15113,1016,60550075,41582,0.991,0.883,0.8519,23
IT,Italy,3/13/2020,-27.691,-63.773,27.548,-74.76,-70.868,-52.857,17660,1266,60550075,41582,0.991,0.883,0.8519,23
IT,Italy,3/14/2020,-42.62,-78.302,24.989,-83.365,-76.136,-57.691,21157,1441,60550075,41582,0.991,0.883,0.8519,23
IT,Italy,3/15/2020,-59.72,-81.116,22.092,-90.151,-80.134,-55.273,24747,1809,60550075,41582,0.991,0.883,0.8519,23
IT,Italy,3/16/2020,-36.513,-67.388,27.16,-75.022,-74.403,-57.679,27980,2158,60550075,41582,0.991,0.883,0.8519,23
IT,Italy,3/17/2020,-40.88,-68.041,28.556,-77.08,-75.555,-60.628,31506,2503,60550075,41582,0.991,0.883,0.8519,23
IT,Italy,3/18/2020,-43.43,-70.684,29.575,-78.752,-76.815,-61.318,35713,2978,60550075,41582,0.991,0.883,0.8519,23
IT,Italy,3/19/2020,-43.624,-73.963,30.711,-79.025,-77.985,-62.668,41035,3405,60550075,41582,0.991,0.883,0.8519,23
IT,Italy,3/20/2020,-40.066,-77.295,32.105,-79.855,-78.304,-63.245,47021,4032,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,3/21/2020,-51.501,-85.159,26.486,-85.903,-80.385,-62.611,53578,4825,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,3/22/2020,-84.64,-91.456,24.228,-94.79,-86.887,-63.423,59138,5475,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,3/23/2020,-45.417,-80.842,31.618,-80.113,-80.985,-68.042,63927,6077,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,3/24/2020,-47.981,-80.165,32.476,-81.387,-80.609,-69.18,69176,6820,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,3/25/2020,-51.366,-82.369,33.621,-83.298,-81.94,-70.19,74386,7503,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,3/26/2020,-51.892,-84.025,35.26,-84.183,-83.168,-72.316,80539,8215,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,3/27/2020,-45.747,-82.339,35.987,-82.767,-82.154,-71.253,86498,9134,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,3/28/2020,-53.691,-85.686,27.356,-86.526,-81.548,-64.905,92472,10023,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,3/29/2020,-84.798,-90.208,23.88,-94.496,-86.571,-63.285,97689,10779,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,3/30/2020,-46.812,-79.299,31.922,-81.262,-80.686,-69.318,101739,11591,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,3/31/2020,-42.414,-77.696,32.625,-90.423,-79.234,-70.198,105792,12428,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,4/1/2020,-41.175,-77.12,32.922,-90.406,-78.593,-69.586,110574,13155,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,4/2/2020,-40.234,-77.29,33.659,-90.034,-78.794,-69.678,115242,13915,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,4/3/2020,-37.502,-78.429,34.659,-84.958,-79.454,-69.014,119827,14681,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,4/4/2020,-47.714,-84.445,26.87,-88.519,-79.949,-63.113,124632,15362,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,4/5/2020,-82.108,-89.874,24.031,-95.158,-85.878,-62.256,128948,15887,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,4/6/2020,-39,-76,31,-83,-78,-66,132547,16523,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,4/7/2020,-38,-75,31,-81,-78,-67,135586,17127,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,4/8/2020,-37,-76,31,-82,-78,-67,139422,17669,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,4/9/2020,-32,-76,32,-81,-78,-67,143626,18279,60550075,41582,0.991,0.883,0.9167,23
IT,Italy,4/10/2020,-27,-76,33,-81,-77,-68,147577,18849,60550075,41582,0.991,0.883,0.8796,23
IT,Italy,4/11/2020,-42,-83,26,-86,-78,-62,152271,19468,60550075,41582,0.991,0.883,0.8796,23
IT,Italy,4/12/2020,-94,-91,25,-96,-88,-66,156363,19899,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/13/2020,-93,-86,40,-96,-91,-90,159516,20465,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/14/2020,-41,-76,30,-81,-77,-65,162488,21067,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/15/2020,-38,-75,30,-80,-76,-64,165155,21645,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/16/2020,-37,-75,31,-79,-76,-63,168941,22170,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/17/2020,-34,-75,32,-79,-76,-63,172434,22745,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/18/2020,-48,-82,25,-85,-77,-58,175925,23227,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/19/2020,-82,-88,23,-94,-84,-58,178972,23660,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/20/2020,-48,-79,29,-79,-79,-61,181228,24114,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/21/2020,-45,-76,29,-79,-77,-61,183957,24648,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/22/2020,-45,-75,30,-79,-76,-61,187327,25085,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/23/2020,-40,-73,30,-78,-75,-60,189973,25549,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/24/2020,-27,-71,29,-75,-73,-60,192994,25969,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/25/2020,-86,-83,28,-93,-83,-72,195351,26384,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/26/2020,-74,-85,22,-92,-81,-54,197675,26644,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/27/2020,-34,-68,26,-72,-72,-57,199414,26977,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/28/2020,-39,-71,26,-75,-74,-58,201505,27359,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/29/2020,-36,-68,27,-75,-72,-57,203591,27682,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,4/30/2020,-23,-67,26,-71,-71,-57,205463,27967,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,5/1/2020,-90,-74,41,-92,-86,-86,207428,28236,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,5/2/2020,-37,-71,23,-78,-70,-52,209328,28710,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,5/3/2020,-71,-75,21,-89,-76,-46,210717,28884,60550075,41582,0.991,0.883,0.9352,23
IT,Italy,5/4/2020,-25,-30,18,-58,-57,-45,211938,29079,60550075,41582,0.991,0.883,0.6296,23
IT,Italy,5/5/2020,-27,-31,19,-60,-58,-46,213013,29315,60550075,41582,0.991,0.883,0.6296,23
IT,Italy,5/6/2020,-28,-32,20,-61,-58,-46,214457,29684,60550075,41582,0.991,0.883,0.6296,23
IT,Italy,5/7/2020,-27,-28,20,-60,-58,-45,215858,29958,60550075,41582,0.991,0.883,0.6296,23
IT,Italy,5/8/2020,-23,-29,21,-60,-58,-45,217185,30201,60550075,41582,0.991,0.883,0.6296,23
IT,Italy,5/9/2020,-28,-31,15,-63,-52,-39,218268,30395,60550075,41582,0.991,0.883,0.6296,23
IT,Italy,5/10/2020,-61,-43,13,-74,-57,-28,219070,30560,60550075,41582,0.991,0.883,0.6296,23
IT,Italy,5/11/2020,-31,-45,19,-58,-61,-43,219814,30739,60550075,41582,0.991,0.883,0.6296,23
IT,Italy,5/12/2020,-24,-27,19,-56,-56,-42,221216,30911,60550075,41582,0.991,0.883,0.6296,23
IT,Italy,5/13/2020,-27,-39,19,-59,-59,-42,222104,31106,60550075,41582,0.991,0.883,0.6296,23
IT,Italy,5/14/2020,-24,-28,18,-56,-56,-42,223096,31368,60550075,41582,0.991,0.883,0.6296,23
IT,Italy,5/15/2020,-22,-34,20,-58,-58,-42,223885,31610,60550075,41582,0.991,0.883,0.6296,23
IT,Italy,5/16/2020,-26,-37,15,-61,-53,-34,224760,31763,60550075,41582,0.991,0.883,0.6667,23
IT,Italy,5/17/2020,-56,-24,12,-68,-52,-21,225435,31908,60550075,41582,0.991,0.883,0.6667,23
IT,Italy,5/18/2020,-19,-11,14,-38,-48,-36,225886,32007,60550075,41582,0.991,0.883,0.6389,23
IT,Italy,5/19/2020,-18,-22,15,-40,-50,-37,226699,32169,60550075,41582,0.991,0.883,0.6389,23
IT,Italy,5/20/2020,-18,-13,15,-40,-48,-37,227364,32330,60550075,41582,0.991,0.883,0.6389,23
IT,Italy,5/21/2020,-15,0,15,-37,-46,-37,228006,32486,60550075,41582,0.991,0.883,0.6389,23
IT,Italy,5/22/2020,-13,4,14,-38,-46,-36,228658,32616,60550075,41582,0.991,0.883,0.6389,23
IT,Italy,5/23/2020,-17,11,8,-38,-35,-24,229327,32735,60550075,41582,0.991,0.883,0.6389,23
IT,Italy,5/24/2020,-38,13,5,-43,-35,-9,229858,32785,60550075,41582,0.991,0.883,0.6389,23
IT,Italy,5/25/2020,-17,4,12,-32,-45,-34,230158,32877,60550075,41582,0.991,0.883,0.6019,23
IT,Italy,5/26/2020,-14,6,12,-32,-44,-34,230555,32955,60550075,41582,0.991,0.883,0.6019,23
IT,Italy,5/27/2020,-13,8,12,-32,-43,-33,231139,33072,60550075,41582,0.991,0.883,0.6019,23
IT,Italy,5/28/2020,-12,5,13,-32,-43,-33,231732,33142,60550075,41582,0.991,0.883,0.6019,23
IT,Italy,5/29/2020,-11,-6,13,-35,-45,-34,232248,33229,60550075,41582,0.991,0.883,0.6019,23
ES,Spain,2/23/2020,10.391,32.712,-3.146,7.093,11.351,1.057,3,1,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,2/24/2020,3.011,35.534,-0.24,4.624,4.472,-6.93,4,1,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,2/25/2020,-0.553,17.207,0.525,-2.031,3.475,-6.22,10,1,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,2/26/2020,4.459,10.511,-0.285,-0.445,1.18,-0.314,14,1,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,2/27/2020,7.774,15.595,-1.519,3.997,5.694,0.735,26,1,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,2/28/2020,-6.775,32.6,0.215,-0.632,2.28,-11.32,34,1,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,2/29/2020,3.876,18.649,-1.204,-1.071,5.598,-1.339,59,1,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,3/1/2020,5.921,5.861,-2.257,2.13,5.044,1.201,85,1,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,3/2/2020,1.289,-6.947,0.751,-2.919,-2.586,-3.13,121,1,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,3/3/2020,2.617,-2.606,-0.146,-2.746,0.616,2.944,166,2,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,3/4/2020,4,9.249,-0.383,-0.076,1.611,2.746,228,2,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,3/5/2020,2.173,1.559,-0.193,-1.392,0.244,1.71,282,3,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,3/6/2020,2.11,0.266,0.011,-1.513,-0.255,-0.525,401,8,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,3/7/2020,0.817,16.562,-0.949,-1.248,4.156,0.671,525,10,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,3/8/2020,6.734,19.08,-1.79,3.547,8.231,0.994,674,17,46736776,43007,0.972,0.893,0.1111,19.4
ES,Spain,3/9/2020,4.182,11.827,-0.611,-1.353,0.437,2.611,1231,30,46736776,43007,0.972,0.893,0.25,19.4
ES,Spain,3/10/2020,17.799,12.181,-0.419,-2.642,-1.287,1.907,1695,36,46736776,43007,0.972,0.893,0.4583,19.4
ES,Spain,3/11/2020,16.676,16.516,1.087,-4.954,-8.547,-2.313,2277,55,46736776,43007,0.972,0.893,0.4583,19.4
ES,Spain,3/12/2020,27.271,1.092,2.685,-13.104,-16,-5.279,3146,86,46736776,43007,0.972,0.893,0.4583,19.4
ES,Spain,3/13/2020,32.948,-21.663,8.356,-32.756,-32.349,-17.103,5232,133,46736776,43007,0.972,0.893,0.4583,19.4
ES,Spain,3/14/2020,-7.841,-44.172,14.213,-69.283,-51.946,-30.777,6391,196,46736776,43007,0.972,0.893,0.6713,19.4
ES,Spain,3/15/2020,-49.491,-75.676,16.817,-87.06,-70.636,-47.96,7988,294,46736776,43007,0.972,0.893,0.6713,19.4
ES,Spain,3/16/2020,-33.083,-71.688,22.824,-80.235,-70.652,-52.281,9942,342,46736776,43007,0.972,0.893,0.6898,19.4
ES,Spain,3/17/2020,-38.759,-73.451,25.438,-83.201,-74.319,-58.544,11826,533,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/18/2020,-36.188,-73.101,26.343,-83.553,-76.215,-60.44,14769,638,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/19/2020,-57.866,-76.941,30.813,-87.628,-79.636,-70.696,18077,833,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/20/2020,-39.237,-78.571,31.856,-86.787,-79.51,-65.626,21571,1093,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/21/2020,-53.487,-86.553,25.817,-91.668,-83.825,-62.558,25496,1381,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/22/2020,-73.252,-89.446,22.293,-93.707,-87.344,-65.475,29909,1813,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/23/2020,-46.453,-77.373,27.742,-84.861,-80.674,-64.927,35480,2342,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/24/2020,-50.369,-78.584,29.203,-86.633,-81.355,-66.958,42058,2994,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/25/2020,-51.043,-78.402,29.928,-86.976,-81.909,-67.383,50105,3650,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/26/2020,-51.637,-78.449,30.467,-87.23,-82.249,-67.896,57786,4368,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/27/2020,-49.378,-80.392,33.421,-88.141,-82.845,-67.579,65719,5138,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/28/2020,-56.82,-86.248,26.085,-91.891,-85.506,-63.794,73232,5982,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/29/2020,-76.33,-89.058,21.757,-93.747,-88.201,-63.876,80110,6803,46736776,43007,0.972,0.893,0.7176,19.4
ES,Spain,3/30/2020,-55.406,-80.432,30.773,-88.576,-84.164,-73.699,87956,7716,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,3/31/2020,-54.745,-82.329,32.157,-92.269,-84.207,-75.61,95923,8464,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/1/2020,-52.811,-81.25,32.624,-92.125,-84.333,-75.216,104118,9387,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/2/2020,-51.627,-80.645,33.126,-91.654,-84.011,-75.198,112065,10348,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/3/2020,-48.216,-81.51,35.68,-89.152,-84.236,-74.282,119199,11198,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/4/2020,-55.787,-86.399,26.418,-92.086,-85.77,-65.399,126168,11947,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/5/2020,-76.568,-89.52,22.646,-94.206,-88.956,-67.57,131646,12641,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/6/2020,-51,-79,31,-87,-83,-74,136675,13341,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/7/2020,-41,-79,31,-89,-83,-74,141942,14045,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/8/2020,-31,-77,30,-88,-82,-74,148220,14792,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/9/2020,-66,-83,36,-93,-88,-84,153222,15447,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/10/2020,-90,-88,42,-96,-92,-90,158273,16081,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/11/2020,-44,-85,26,-92,-84,-63,163027,16606,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/12/2020,-74,-89,23,-94,-89,-67,166831,17209,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/13/2020,-65,-80,32,-90,-85,-77,170099,17756,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/14/2020,-41,-75,29,-87,-79,-67,174060,18255,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/15/2020,-46,-77,30,-88,-81,-68,180659,18812,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/16/2020,-46,-76,30,-88,-80,-67,184948,19130,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/17/2020,-45,-77,33,-89,-81,-67,190839,19478,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/18/2020,-54,-85,25,-92,-84,-61,194416,20043,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/19/2020,-76,-89,22,-95,-89,-65,198674,20453,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/20/2020,-56,-75,28,-87,-80,-66,200210,20852,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/21/2020,-51,-77,29,-87,-80,-66,204178,21282,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/22/2020,-47,-75,29,-87,-80,-65,208389,21717,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/23/2020,-51,-74,30,-87,-80,-67,213024,22157,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/24/2020,-46,-76,32,-88,-79,-65,219764,22524,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/25/2020,-52,-84,25,-92,-83,-59,223759,22902,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/26/2020,-66,-77,21,-92,-82,-62,226629,23190,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/27/2020,-50,-65,27,-85,-76,-63,229422,23521,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/28/2020,-45,-64,26,-85,-75,-64,232128,23822,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/29/2020,-41,-64,28,-84,-75,-63,236899,24275,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,4/30/2020,-30,-63,27,-82,-74,-63,239369,24543,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,5/1/2020,-88,-74,40,-94,-86,-86,242988,24824,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,5/2/2020,-31,-43,21,-84,-63,-53,245567,25100,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,5/3/2020,-44,-44,18,-83,-64,-52,247122,25264,46736776,43007,0.972,0.893,0.8519,19.4
ES,Spain,5/4/2020,-35,-26,23,-75,-62,-58,251081,25613,46736776,43007,0.972,0.893,0.8194,19.4
ES,Spain,5/5/2020,-32,-27,23,-76,-61,-58,254050,25857,46736776,43007,0.972,0.893,0.8194,19.4
ES,Spain,5/6/2020,-32,-25,24,-76,-61,-58,256855,26070,46736776,43007,0.972,0.893,0.8194,19.4
ES,Spain,5/7/2020,-33,-29,24,-76,-63,-58,260117,26299,46736776,43007,0.972,0.893,0.8194,19.4
ES,Spain,5/8/2020,-34,-37,27,-78,-64,-57,262783,26478,46736776,43007,0.972,0.893,0.8194,19.4
ES,Spain,5/9/2020,-38,-49,21,-84,-64,-47,264670,26621,46736776,43007,0.972,0.893,0.8194,19.4
ES,Spain,5/10/2020,-57,-63,19,-86,-72,-51,268143,26744,46736776,43007,0.972,0.893,0.8194,19.4
ES,Spain,5/11/2020,-28,-21,20,-66,-57,-52,269520,26920,46736776,43007,0.972,0.893,0.8194,19.4
ES,Spain,5/12/2020,-29,-35,21,-70,-60,-53,271095,27104,46736776,43007,0.972,0.893,0.8194,19.4
ES,Spain,5/13/2020,-26,-27,21,-69,-58,-53,272646,27321,46736776,43007,0.972,0.893,0.8333,19.4
ES,Spain,5/14/2020,-30,-46,22,-72,-64,-54,274367,27459,46736776,43007,0.972,0.893,0.8333,19.4
ES,Spain,5/15/2020,-29,-36,25,-72,-64,-55,276505,27563,46736776,43007,0.972,0.893,0.8333,19.4
ES,Spain,5/16/2020,-31,-39,17,-76,-59,-40,277719,27650,46736776,43007,0.972,0.893,0.8333,19.4
ES,Spain,5/17/2020,-41,-32,14,-75,-58,-38,278188,27709,46736776,43007,0.972,0.893,0.7917,19.4
ES,Spain,5/18/2020,-23,-1,17,-57,-51,-48,278803,27778,46736776,43007,0.972,0.893,0.7917,19.4
ES,Spain,5/19/2020,-21,-3,18,-58,-51,-48,279524,27888,46736776,43007,0.972,0.893,0.7917,19.4
ES,Spain,5/20/2020,-20,-5,18,-58,-52,-48,280117,27940,46736776,43007,0.972,0.893,0.7917,19.4
ES,Spain,5/21/2020,-18,-7,19,-58,-53,-48,281904,28628,46736776,43007,0.972,0.893,0.7917,19.4
ES,Spain,5/22/2020,-19,-14,20,-60,-53,-46,282370,28678,46736776,43007,0.972,0.893,0.8102,19.4
ES,Spain,5/23/2020,-23,-21,13,-66,-50,-29,282852,28752,46736776,43007,0.972,0.893,0.8102,19.4
ES,Spain,5/24/2020,-33,-25,11,-67,-55,-29,283095,26834,46736776,43007,0.972,0.893,0.8102,19.4
ES,Spain,5/25/2020,-17,8,15,-44,-44,-44,283339,27117,46736776,43007,0.972,0.893,0.8102,19.4
ES,Spain,5/26/2020,-16,9,15,-45,-44,-43,283849,27118,46736776,43007,0.972,0.893,0.8102,19.4
ES,Spain,5/27/2020,-15,10,15,-45,-45,-42,284986,27119,46736776,43007,0.972,0.893,0.8102,19.4
ES,Spain,5/28/2020,-12,11,15,-44,-44,-42,285644,27121,46736776,43007,0.972,0.893,0.8102,19.4
ES,Spain,5/29/2020,-13,2,16,-47,-46,-41,286308,27125,46736776,43007,0.972,0.893,0.8102,19.4
KR,South Korea,2/23/2020,-18.094,-11.841,8.347,-31.262,-25.255,-9.48,602,4,51225308,46452,0.759,0.906,0.5,13.9
KR,South Korea,2/24/2020,6.224,6.404,7.666,-20.961,-15.275,-5.846,833,7,51225308,46452,0.759,0.906,0.5556,13.9
KR,South Korea,2/25/2020,-12.621,-38.108,9.9,-32.566,-25.853,-10.475,977,10,51225308,46452,0.759,0.906,0.5556,13.9
KR,South Korea,2/26/2020,-7.293,5.159,9.302,-29.182,-22.208,-10.815,1261,12,51225308,46452,0.759,0.906,0.5556,13.9
KR,South Korea,2/27/2020,-10.415,0.576,9.441,-30.092,-24.139,-10.288,1766,13,51225308,46452,0.759,0.906,0.5556,13.9
KR,South Korea,2/28/2020,-16.559,-37.909,13.121,-36.609,-29.772,-11.823,2337,13,51225308,46452,0.759,0.906,0.5556,13.9
KR,South Korea,2/29/2020,-9.729,-12.536,12.461,-37.591,-31.667,-9.717,3150,17,51225308,46452,0.759,0.906,0.5556,13.9
